"","age","agecat","degree","educ","emailhrs","hrs1","ndegree","netcat","nethrs","sex","sphrs1","srcheng2","tvhours","usecomp","usemail","usenet","useweb","webhrs","hapmar","happy","speduc","rincome","life","income","maeduc","paeduc","marital","postlife","pres96","richwork","satjob","sibs","spdeg","spwrksta","vote96","wrkstat","zodiac","incomdol","rincdol","husbeduc","wifeduc","husbhr","wifehr","husbft","wifeft","wkftwife","wkfthusb","ageC","educ.diff","wifeduc_comp"
"844",43,"40-49","High school",12,-1,20,"High school","Not Internet user",-1,"Female",43,"Not applicable",1,"Yes","No","No","No",-1,"PRETTY HAPPY","VERY HAPPY",16,"$22500 TO 24999","EXCITING","$50000 TO 59999",12,14,"MARRIED","YES","PEROT","STOP WORKING","VERY SATISFIED",3,"BACHELOR","WORKING FULLTIME","VOTED","WORKING FULLTIME","VIRGO",55000,23750,16,12,43,20,"Yes","Yes",1,1,-3.63636363636363,-4,12
"845",42,"40-49","High school",12,-1,42,"High school","Not Internet user",-1,"Female",-1,"Not applicable",2,"No","No","No","No",-1,"PRETTY HAPPY","PRETTY HAPPY",99,"$15000 TO 17499","NAP","$15000 TO 17499",98,5,"MARRIED","YES","NAP","NAP","VERY SATISFIED",2,"LT HIGH SCHOOL","KEEPING HOUSE","DID NOT VOTE","WORKING FULLTIME","SAGITTARIUS",16250,16250,NA,12,NA,42,"No","Yes",1,0,-4.63636363636363,NA,12
"846",63,"60-89","High school",13,-1,-1,"High school","Not Internet user",-1,"Female",12,"Not applicable",2,"Yes","No","No","No",-1,"VERY HAPPY","VERY HAPPY",8,"UNDER $1 000","ROUTINE","$17500 TO 19999",8,8,"MARRIED","YES","NAP","NAP","NAP",3,"LT HIGH SCHOOL","WORKING PARTTIME","DID NOT VOTE","RETIRED","CAPRICORN",18750,500,8,13,12,NA,"No","No",0,0,16.3636363636364,5,13
"847",43,"40-49","High school",12,-1,-1,"High school","Not Internet user",-1,"Male",-1,"Not applicable",3,"Yes","No","No","No",-1,"NAP","PRETTY HAPPY",97,"NAP","NAP","$35000 TO 39999",12,12,"WIDOWED","YES","NAP","NAP","VERY SATISFIED",3,"NAP","NAP","DID NOT VOTE","KEEPING HOUSE","CAPRICORN",37500,-2,NA,NA,NA,NA,NA,NA,NA,NA,-3.63636363636363,NA,13.2845659163987
"848",45,"40-49","High school",12,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",-1,"Yes","No","No","No",-1,"VERY HAPPY","VERY HAPPY",12,"NAP","EXCITING","$22500 TO 24999",98,98,"MARRIED","NAP","NAP","NAP","NAP",6,"HIGH SCHOOL","SCHOOL","DID NOT VOTE","SCHOOL","TAURUS",23750,-2,12,12,NA,NA,"No","No",0,0,-1.63636363636363,0,12
"849",29,"18-29","High school",12,0.5,24,"High school","More than 10",16.5,"Female",-1,"Not applicable",-1,"Yes","Yes","Yes","Yes",16,"NAP","PRETTY HAPPY",97,"$7 000 TO 7 999","EXCITING","$22500 TO 24999",10,97,"DIVORCED","NAP","NAP","CONTINUE WORKING","MOD. SATISFIED",5,"NAP","NAP","DID NOT VOTE","WORKING PARTTIME","GEMINI",23750,7500,NA,NA,NA,NA,NA,NA,NA,NA,-17.6363636363636,NA,13.2845659163987
"850",64,"60-89","High school",12,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",4,"No","No","No","No",-1,"NAP","VERY HAPPY",97,"$25000 TO 29999","ROUTINE","$25000 TO 29999",12,12,"WIDOWED","YES","PEROT","NAP","NAP",1,"NAP","NAP","VOTED","RETIRED","CAPRICORN",27500,27500,NA,NA,NA,NA,NA,NA,NA,NA,17.3636363636364,NA,13.2845659163987
"851",52,"50-59","High school",12,-1,-1,"High school","Not Internet user",-1,"Female",48,"Not applicable",-1,"No","No","No","No",-1,"VERY HAPPY","PRETTY HAPPY",14,"$22500 TO 24999","EXCITING","$25000 TO 29999",12,8,"MARRIED","NAP","CLINTON","NAP","NAP",6,"HIGH SCHOOL","WORKING FULLTIME","VOTED","OTHER","LEO",27500,23750,14,12,48,NA,"Yes","No",0,1,5.36363636363637,-2,12
"852",67,"60-89","High school",12,2,-1,"High school","1+ to  4 hours",4,"Female",-1,"Not applicable",-1,"Yes","Yes","Yes","Yes",2,"VERY HAPPY","PRETTY HAPPY",16,"NAP",NA,"$40000 TO 49999",98,98,"MARRIED","NAP","DOLE","NAP",NA,11,"BACHELOR","RETIRED","VOTED","KEEPING HOUSE","TAURUS",45000,-2,16,12,NA,NA,"No","No",0,0,20.3636363636364,-4,12
"853",31,"30-39","High school",12,1,-1,"High school","1+ to  4 hours",1.5,"Female",60,"Not applicable",2,"Yes","Yes","Yes","Yes",0.5,"VERY HAPPY","PRETTY HAPPY",14,"UNDER $1 000","ROUTINE","$110000 OR OVER",12,16,"MARRIED","YES","PEROT","NAP","VERY SATISFIED",5,"BACHELOR","WORKING FULLTIME","VOTED","KEEPING HOUSE","GEMINI",110000,500,14,12,60,NA,"Yes","No",0,1,-15.6363636363636,-2,12
"854",35,"30-39","High school",14,2,40,"High school","4+ to 10 hours",8,"Male",20,"Excite",-1,"Yes","Yes","Yes","Yes",6,"VERY HAPPY","VERY HAPPY",14,"$60000 TO 74999","EXCITING","$75000 TO $89999",16,19,"MARRIED","NAP","NAP","STOP WORKING","MOD. SATISFIED",2,"HIGH SCHOOL","WORKING PARTTIME","DID NOT VOTE","WORKING FULLTIME","CANCER",82500,67500,14,14,40,20,"Yes","No",0,1,-11.6363636363636,0,14
"855",27,"18-29","High school",16,1,45,"High school","4+ to 10 hours",6,"Male",-1,"4ANYTHING",-1,"Yes","Yes","Yes","Yes",5,"NAP","VERY HAPPY",97,"$8 000 TO 9 999","EXCITING","$8 000 TO 9 999",14,12,"NEVER MARRIED","NAP","DOLE","CONTINUE WORKING","VERY SATISFIED",1,"NAP","NAP","VOTED","WORKING PARTTIME","SCORPIO",9000,9000,NA,NA,NA,NA,NA,NA,NA,NA,-19.6363636363636,NA,13.2845659163987
"856",72,"60-89","High school",11,-1,-1,"High school","Not Internet user",-1,"Male",-1,"Not applicable",4,"No","No","No","No",-1,"VERY HAPPY","VERY HAPPY",99,"REFUSED","NAP","REFUSED",9,6,"MARRIED","YES","CLINTON","NAP","NAP",3,"LT HIGH SCHOOL","KEEPING HOUSE","VOTED","RETIRED","ARIES",-1,-1,11,NA,NA,NA,"No","No",0,0,25.3636363636364,NA,13.2845659163987
"857",23,"18-29","High school",15,3.5,20,"High school","4+ to 10 hours",7.5,"Male",-1,"Yahoo",2,"Yes","Yes","Yes","Yes",4,"NAP","PRETTY HAPPY",97,"$20000 TO 22499","ROUTINE","$90000 - $109999",16,16,"NEVER MARRIED","YES","NAP","CONTINUE WORKING","MOD. SATISFIED",2,"NAP","NAP","INELIGIBLE","WORKING PARTTIME","SCORPIO",1e+05,21250,NA,NA,NA,NA,NA,NA,NA,NA,-23.6363636363636,NA,13.2845659163987
"858",34,"30-39","High school",11,-1,40,"High school","Not Internet user",-1,"Female",-1,"Not applicable",-1,"Yes","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$22500 TO 24999","ROUTINE","$25000 TO 29999",98,9,"NEVER MARRIED","NAP","DOLE","STOP WORKING","VERY SATISFIED",2,"NAP","NAP","VOTED","WORKING FULLTIME","LIBRA",27500,23750,NA,NA,NA,NA,NA,NA,NA,NA,-12.6363636363636,NA,13.2845659163987
"859",68,"60-89","High school",12,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",-1,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"NAP","DULL","$7 000 TO 7 999",7,7,"NEVER MARRIED","NAP","NAP","NAP","NAP",7,"NAP","NAP","DID NOT VOTE","RETIRED",NA,7500,-2,NA,NA,NA,NA,NA,NA,NA,NA,21.3636363636364,NA,13.2845659163987
"860",24,"18-29","High school",14,-1,44,"High school","Not Internet user",-1,"Male",40,"Not applicable",2,"No","No","No","No",-1,"PRETTY HAPPY","PRETTY HAPPY",12,"$30000 TO 34999","NAP","$40000 TO 49999",12,16,"MARRIED","YES","DOLE","NAP","VERY DISSATISFIED",2,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","VIRGO",45000,32500,14,12,44,40,"Yes","Yes",1,1,-22.6363636363636,-2,12
"861",47,"40-49","High school",14,-1,89,"High school","Not Internet user",-1,"Male",-1,"Not applicable",2,"No","No","No","No",-1,"NAP","VERY HAPPY",97,"$25000 TO 29999","NAP","$35000 TO 39999",13,12,"NEVER MARRIED","YES","NAP","NAP","VERY SATISFIED",1,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","VIRGO",37500,27500,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636367,NA,13.2845659163987
"862",39,"30-39","High school",12,0,40,"High school","One hour or less",0.5,"Female",-1,"Not applicable",-1,"Yes","No","Yes","Yes",0.5,"NAP","PRETTY HAPPY",97,"DK","EXCITING","DK",16,12,"DIVORCED","NAP","NAP","STOP WORKING","VERY SATISFIED",2,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","LIBRA",-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,-7.63636363636363,NA,13.2845659163987
"863",42,"40-49","High school",15,2.5,40,"High school","4+ to 10 hours",4.5,"Female",-1,"Yahoo",-1,"Yes","Yes","Yes","Yes",2,"NAP","VERY HAPPY",97,"$40000 TO 49999","EXCITING","$40000 TO 49999",0,97,"NEVER MARRIED","NAP","CLINTON","CONTINUE WORKING","VERY SATISFIED",3,"NAP","NAP","VOTED","WORKING FULLTIME","CANCER",45000,45000,NA,NA,NA,NA,NA,NA,NA,NA,-4.63636363636363,NA,13.2845659163987
"864",49,"40-49","High school",15,2,45,"High school","1+ to  4 hours",3,"Female",-1,"AOL",-1,"Yes","Yes","Yes","Yes",1,"NAP","VERY HAPPY",97,"NAP","EXCITING","$17500 TO 19999",8,9,"DIVORCED","NAP","DOLE","CONTINUE WORKING","VERY SATISFIED",4,"NAP","NAP","VOTED","WORKING FULLTIME","LIBRA",18750,-2,NA,NA,NA,NA,NA,NA,NA,NA,2.36363636363637,NA,13.2845659163987
"865",42,"40-49","High school",12,-1,20,"High school","Not Internet user",-1,"Female",30,"Not applicable",4,"No","No","No","No",-1,"PRETTY HAPPY","VERY HAPPY",12,"REFUSED","NAP","REFUSED",12,97,"MARRIED",NA,"NAP","NAP","MOD. SATISFIED",0,"HIGH SCHOOL","WORKING PARTTIME","REFUSED TO ANSWR","WORKING PARTTIME",NA,-1,-1,12,12,30,20,"No","No",0,0,-4.63636363636363,0,12
"866",59,"50-59","High school",12,-1,35,"High school","Not Internet user",-1,"Male",25,"Not applicable",4,"No","No","No","No",-1,"PRETTY HAPPY","PRETTY HAPPY",12,"$30000 TO 34999","EXCITING","$35000 TO 39999",12,8,"MARRIED","YES","NAP","STOP WORKING","VERY SATISFIED",3,"HIGH SCHOOL","WORKING FULLTIME","DID NOT VOTE","WORKING FULLTIME","LEO",37500,32500,12,12,35,25,"Yes","Yes",1,1,12.3636363636364,0,12
"867",65,"60-89","High school",12,5,-1,"High school","4+ to 10 hours",7,"Female",-1,"Not applicable",-1,"Yes","Yes","Yes","Yes",2,"NAP","VERY HAPPY",97,"NAP","ROUTINE","$25000 TO 29999",4,6,"WIDOWED","NAP","CLINTON","NAP",NA,0,"NAP","NAP","VOTED","KEEPING HOUSE",NA,27500,-2,NA,NA,NA,NA,NA,NA,NA,NA,18.3636363636364,NA,13.2845659163987
"868",57,"50-59","High school",12,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",4,"No","No","No","No",-1,"VERY HAPPY","VERY HAPPY",14,"NAP","EXCITING","$25000 TO 29999",12,11,"MARRIED","DK","CLINTON","NAP","VERY SATISFIED",5,"HIGH SCHOOL","RETIRED","VOTED","KEEPING HOUSE","TAURUS",27500,-2,14,12,NA,NA,"No","No",0,0,10.3636363636364,-2,12
"869",22,"18-29","High school",12,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",5,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"DK","NAP","DK",14,97,"NEVER MARRIED","YES","NAP","NAP",NA,4,"NAP","NAP","INELIGIBLE","UNEMPL, LAID OFF","SAGITTARIUS",-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,-24.6363636363636,NA,13.2845659163987
"870",67,"60-89","High school",13,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",2,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"NAP","NAP","$17500 TO 19999",12,12,"WIDOWED","YES","DOLE","NAP",NA,4,"NAP","NAP","VOTED","KEEPING HOUSE","LIBRA",18750,-2,NA,NA,NA,NA,NA,NA,NA,NA,20.3636363636364,NA,13.2845659163987
"871",79,"60-89","High school",11,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",3,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"NAP","NAP","$10000 TO 12499",6,6,"WIDOWED","YES","NAP","NAP","NAP",7,"NAP","NAP","DID NOT VOTE","RETIRED","CANCER",11250,-2,NA,NA,NA,NA,NA,NA,NA,NA,32.3636363636364,NA,13.2845659163987
"872",21,"18-29","High school",14,-1,-1,"High school","Not Internet user",-1,"Male",-1,"Not applicable",-1,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$1 000 TO 2 999","EXCITING","$5 000 TO 5 999",13,13,"NEVER MARRIED","NAP","NAP","CONTINUE WORKING","MOD. SATISFIED",2,"NAP","NAP","INELIGIBLE","UNEMPL, LAID OFF","PISCES",5500,2000,NA,NA,NA,NA,NA,NA,NA,NA,-25.6363636363636,NA,13.2845659163987
"873",41,"40-49","High school",14,-1,40,"High school","Not Internet user",-1,"Male",25,"Not applicable",1,"No","No","No","No",-1,"VERY HAPPY","VERY HAPPY",12,"REFUSED","NAP","REFUSED",16,6,"MARRIED","NO","NAP","NAP","VERY SATISFIED",3,"HIGH SCHOOL","WORKING PARTTIME","INELIGIBLE","WORKING FULLTIME","SAGITTARIUS",-1,-1,14,12,40,25,"Yes","No",0,1,-5.63636363636363,-2,12
"874",23,"18-29","High school",14,1,38,"High school","1+ to  4 hours",1.25,"Female",-1,"Not applicable",-1,"Yes","Yes","Yes","Yes",0.25,"NAP","PRETTY HAPPY",97,"NAP","EXCITING","$3 000 TO 3 999",15,14,"NEVER MARRIED","NAP","OTHER (SPECIFY)","CONTINUE WORKING","VERY SATISFIED",2,"NAP","NAP","VOTED","WORKING FULLTIME","CANCER",3500,-2,NA,NA,NA,NA,NA,NA,NA,NA,-23.6363636363636,NA,13.2845659163987
"875",52,"50-59","High school",12,0.75,40,"High school","1+ to  4 hours",1.25,"Female",24,"Not applicable",-1,"Yes","Yes","Yes","Yes",0.5,"VERY HAPPY","VERY HAPPY",12,"$25000 TO 29999","EXCITING","$60000 TO 74999",12,8,"MARRIED","NAP","CLINTON","CONTINUE WORKING","VERY SATISFIED",6,"HIGH SCHOOL","WORKING PARTTIME","VOTED","WORKING FULLTIME","LIBRA",67500,27500,12,12,24,40,"No","Yes",1,0,5.36363636363637,0,12
"876",53,"50-59","High school",13,-1,40,"High school","Not Internet user",-1,"Male",-1,"Not applicable",5,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$10000 TO 12499","NAP","REFUSED",12,12,"SEPARATED","YES","CLINTON","NAP","VERY DISSATISFIED",8,"NAP","NAP","VOTED","WORKING FULLTIME","CAPRICORN",-1,11250,NA,NA,NA,NA,NA,NA,NA,NA,6.36363636363637,NA,13.2845659163987
"877",30,"30-39","High school",12,-1,48,"High school","Not Internet user",-1,"Male",-1,"Not applicable",-1,"Yes","No","No","No",-1,"NAP","PRETTY HAPPY",97,"REFUSED","EXCITING","REFUSED",11,97,"SEPARATED","NAP","NAP","CONTINUE WORKING","MOD. SATISFIED",3,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","CANCER",-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,-16.6363636363636,NA,13.2845659163987
"878",53,"50-59","High school",12,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",-1,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"NAP","EXCITING","$8 000 TO 9 999",12,5,"DIVORCED","NAP","NAP","NAP","VERY SATISFIED",6,"NAP","NAP","DID NOT VOTE","KEEPING HOUSE","TAURUS",9000,-2,NA,NA,NA,NA,NA,NA,NA,NA,6.36363636363637,NA,13.2845659163987
"879",48,"40-49","High school",12,-3,30,"High school","Not available",-3,"Female",-1,"Not available",2,"Yes","No answer","No answer","No answer",-3,"NAP","VERY HAPPY",97,"REFUSED","NAP","REFUSED",10,12,"NEVER MARRIED","YES","CLINTON","NAP","VERY SATISFIED",6,"NAP","NAP","VOTED","WORKING PARTTIME","VIRGO",-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,1.36363636363637,NA,13.2845659163987
"880",28,"18-29","High school",14,8,40,"High school","4+ to 10 hours",10,"Female",-1,"Yahoo",2,"Yes","Yes","Yes","Yes",2,"NAP","PRETTY HAPPY",97,"$40000 TO 49999","NAP","$40000 TO 49999",12,12,"DIVORCED","YES","DONT KNOW","NAP","VERY SATISFIED",1,"NAP","NAP","VOTED","WORKING FULLTIME","LEO",45000,45000,NA,NA,NA,NA,NA,NA,NA,NA,-18.6363636363636,NA,13.2845659163987
"881",55,"50-59","High school",12,-1,47,"High school","Not Internet user",-1,"Female",-1,"Not applicable",4,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$25000 TO 29999","ROUTINE","$40000 TO 49999",8,10,"DIVORCED","YES","PEROT","CONTINUE WORKING","A LITTLE DISSAT",2,"NAP","NAP","VOTED","WORKING FULLTIME","LIBRA",45000,27500,NA,NA,NA,NA,NA,NA,NA,NA,8.36363636363637,NA,13.2845659163987
"882",30,"30-39","High school",12,-1,40,"High school","Not Internet user",-1,"Male",-1,"Not applicable",-1,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$22500 TO 24999","ROUTINE","$35000 TO 39999",98,14,"NEVER MARRIED","NAP","NAP","CONTINUE WORKING","VERY SATISFIED",2,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","SCORPIO",37500,23750,NA,NA,NA,NA,NA,NA,NA,NA,-16.6363636363636,NA,13.2845659163987
"883",46,"40-49","High school",14,-1,40,"High school","Not Internet user",-1,"Male",30,"Not applicable",-1,"Yes","No","No","No",-1,"PRETTY HAPPY","PRETTY HAPPY",12,"$40000 TO 49999","ROUTINE","$90000 - $109999",12,12,"MARRIED","NAP","DOLE","CONTINUE WORKING","A LITTLE DISSAT",3,"HIGH SCHOOL","WORKING PARTTIME","VOTED","WORKING FULLTIME","LEO",1e+05,45000,14,12,40,30,"Yes","No",0,1,-0.636363636363633,-2,12
"884",47,"40-49","High school",12,-1,40,"High school","Not Internet user",-1,"Female",60,"Not applicable",-1,"Yes","No answer","No","No",-1,"PRETTY HAPPY","PRETTY HAPPY",12,"$10000 TO 12499","ROUTINE","$60000 TO 74999",9,9,"MARRIED","NAP","CLINTON","STOP WORKING","VERY SATISFIED",3,"DK","WORKING FULLTIME","VOTED","WORKING FULLTIME",NA,67500,11250,12,12,60,40,"Yes","Yes",1,1,0.363636363636367,0,12
"885",20,"18-29","High school",11,5,30,"High school","More than 10",25,"Male",-1,"Yahoo",2,"Yes","Yes","Yes","Yes",20,"NAP","NOT TOO HAPPY",97,"$4 000 TO 4 999","DULL","$30000 TO 34999",12,97,"NEVER MARRIED","NO","NAP","CONTINUE WORKING","MOD. SATISFIED",3,"NAP","NAP","INELIGIBLE","WORKING PARTTIME","GEMINI",32500,4500,NA,NA,NA,NA,NA,NA,NA,NA,-26.6363636363636,NA,13.2845659163987
"886",38,"30-39","High school",13,-1,40,"High school","Not Internet user",-1,"Male",10,"Not applicable",1,"Yes","No","No","No",-1,"PRETTY HAPPY","PRETTY HAPPY",12,"$15000 TO 17499","NAP","$15000 TO 17499",12,8,"MARRIED","YES","DOLE","NAP","MOD. SATISFIED",2,"HIGH SCHOOL","WORKING PARTTIME","VOTED","WORKING FULLTIME","CAPRICORN",16250,16250,13,12,40,10,"Yes","No",0,1,-8.63636363636363,-1,12
"887",48,"40-49","High school",16,-1,20,"High school","Not Internet user",-1,"Female",40,"Not applicable",-1,"No","No","No","No",-1,"VERY HAPPY","PRETTY HAPPY",12,"$90000- $109999","ROUTINE","$90000 - $109999",12,8,"MARRIED","NAP","NAP","CONTINUE WORKING","MOD. SATISFIED",2,"HIGH SCHOOL","WORKING FULLTIME","DID NOT VOTE","WORKING PARTTIME","SAGITTARIUS",1e+05,1e+05,12,16,40,20,"Yes","No",0,1,1.36363636363637,4,16
"888",31,"30-39","High school",12,-1,40,"High school","Not Internet user",-1,"Female",-1,"Not applicable",2,"Yes","No","No","No",-1,"NAP","VERY HAPPY",97,"$15000 TO 17499","NAP","$30000 TO 34999",11,13,"NEVER MARRIED","YES","NAP","NAP","MOD. SATISFIED",3,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","SCORPIO",32500,16250,NA,NA,NA,NA,NA,NA,NA,NA,-15.6363636363636,NA,13.2845659163987
"889",56,"50-59","High school",13,-1,38,"High school","Not Internet user",-1,"Female",-1,"Not applicable",4,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$12500 TO 14999","EXCITING","$12500 TO 14999",6,6,"NEVER MARRIED","YES","CLINTON","CONTINUE WORKING","VERY SATISFIED",10,"NAP","NAP","VOTED","WORKING FULLTIME","CANCER",13750,13750,NA,NA,NA,NA,NA,NA,NA,NA,9.36363636363637,NA,13.2845659163987
"890",27,"18-29","High school",14,-1,40,"High school","Not Internet user",-1,"Male",-1,"Not applicable",-1,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"NAP","EXCITING","REFUSED",16,97,"NEVER MARRIED","NAP","NAP","CONTINUE WORKING","MOD. SATISFIED",2,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","SAGITTARIUS",-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,-19.6363636363636,NA,13.2845659163987
"891",29,"18-29","High school",13,5,-1,"High school","More than 10",15,"Male",-1,"Not applicable",2,"Yes","Yes","Yes","Yes",10,"NAP","PRETTY HAPPY",97,"$22500 TO 24999","NAP","$60000 TO 74999",12,97,"NEVER MARRIED","YES","NAP","NAP","VERY SATISFIED",4,"NAP","NAP","DID NOT VOTE","TEMP NOT WORKING","LEO",67500,23750,NA,NA,NA,NA,NA,NA,NA,NA,-17.6363636363636,NA,13.2845659163987
"892",38,"30-39","High school",12,-1,32,"High school","Not Internet user",-1,"Male",-1,"Not applicable",99,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$25000 TO 29999","EXCITING",NA,12,8,"DIVORCED","YES","NAP","CONTINUE WORKING","VERY SATISFIED",1,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","LEO",-2,27500,NA,NA,NA,NA,NA,NA,NA,NA,-8.63636363636363,NA,13.2845659163987
"893",54,"50-59","High school",12,0.0833333333333333,70,"High school","One hour or less",0.333333333333333,"Female",70,"Not applicable",0,"Yes","Yes","Yes","Yes",0.25,"PRETTY HAPPY","PRETTY HAPPY",99,"NAP","NAP","UNDER $1 000",8,1,"MARRIED","YES","PEROT","NAP","VERY SATISFIED",2,"LT HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","AQUARIUS",500,-2,NA,12,70,70,"Yes","Yes",1,1,7.36363636363637,NA,12
"894",28,"18-29","High school",16,1,55,"High school","One hour or less",1,"Female",-1,"Not applicable",-1,"Yes","Yes","Yes","No",0,"NAP","VERY HAPPY",97,"$15000 TO 17499","EXCITING","$15000 TO 17499",12,97,"NEVER MARRIED","NAP","DOLE","CONTINUE WORKING","VERY SATISFIED",0,"NAP","NAP","VOTED","WORKING FULLTIME","TAURUS",16250,16250,NA,NA,NA,NA,NA,NA,NA,NA,-18.6363636363636,NA,13.2845659163987
"895",32,"30-39","High school",12,-1,36,"High school","Not Internet user",-1,"Female",-1,"Not applicable",-1,"Yes","No","No","No",-1,"PRETTY HAPPY","PRETTY HAPPY",99,"$12500 TO 14999","ROUTINE","$35000 TO 39999",98,98,"MARRIED","NAP","NAP","CONTINUE WORKING","VERY SATISFIED",3,"LT HIGH SCHOOL","UNEMPL, LAID OFF","DID NOT VOTE","WORKING FULLTIME","LEO",37500,13750,NA,12,NA,36,"No","Yes",1,0,-14.6363636363636,NA,12
"896",40,"40-49","High school",13,0.166666666666667,40,"High school","One hour or less",0.166666666666667,"Female",40,"Not applicable",1,"Yes","Yes","Yes","No",0,"VERY HAPPY","VERY HAPPY",14,"$17500 TO 19999","EXCITING","$40000 TO 49999",98,97,"MARRIED","YES","CLINTON","CONTINUE WORKING","A LITTLE DISSAT",12,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","PISCES",45000,18750,14,13,40,40,"Yes","Yes",1,1,-6.63636363636363,-1,13
"897",40,"40-49","High school",12,0,-1,"High school","One hour or less",0.75,"Female",35,"Not applicable",2,"Yes","No","Yes","Yes",0.75,"PRETTY HAPPY","PRETTY HAPPY",99,"NAP","NAP","$110000 OR OVER",12,13,"MARRIED","YES","DOLE","NAP",NA,2,"LT HIGH SCHOOL","WORKING FULLTIME","VOTED","KEEPING HOUSE","SCORPIO",110000,-2,NA,12,35,NA,"Yes","No",0,1,-6.63636363636363,NA,12
"898",48,"40-49","High school",12,2,40,"High school","1+ to  4 hours",3,"Female",40,"Not applicable",2,"Yes","Yes","Yes","Yes",1,"VERY HAPPY","VERY HAPPY",12,"REFUSED","EXCITING","REFUSED",12,11,"MARRIED","YES","CLINTON","STOP WORKING","VERY SATISFIED",1,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","SCORPIO",-1,-1,12,12,40,40,"Yes","Yes",1,1,1.36363636363637,0,12
"899",29,"18-29","High school",15,5,20,"High school","4+ to 10 hours",9,"Female",60,"Yahoo",1,"Yes","Yes","Yes","Yes",4,"VERY HAPPY","PRETTY HAPPY",16,"$10000 TO 12499","NAP","$40000 TO 49999",12,16,"MARRIED","YES","CLINTON","NAP","VERY SATISFIED",4,"GRADUATE","WORKING FULLTIME","VOTED","WORKING PARTTIME","TAURUS",45000,11250,16,15,60,20,"Yes","No",0,1,-17.6363636363636,-1,15
"900",35,"30-39","High school",14,0.25,-1,"High school","1+ to  4 hours",2.25,"Female",-1,"Not applicable",-1,"Yes","Yes","Yes","Yes",2,"NAP","PRETTY HAPPY",97,"NAP","EXCITING","$5 000 TO 5 999",98,97,"NEVER MARRIED","NAP","NAP","CONTINUE WORKING","MOD. SATISFIED",6,"NAP","NAP","DONT KNOW/REMMBR","UNEMPL, LAID OFF","LEO",5500,-2,NA,NA,NA,NA,NA,NA,NA,NA,-11.6363636363636,NA,13.2845659163987
"901",25,"18-29","High school",13,-1,38,"High school","Not Internet user",-1,"Female",50,"Not applicable",-1,"No","No","No","No",-1,"VERY HAPPY","PRETTY HAPPY",12,"$12500 TO 14999","EXCITING","$15000 TO 17499",16,16,"MARRIED","NAP","NAP","CONTINUE WORKING","VERY SATISFIED",2,"HIGH SCHOOL","WORKING FULLTIME","DID NOT VOTE","WORKING FULLTIME","CANCER",16250,13750,12,13,50,38,"Yes","Yes",1,1,-21.6363636363636,1,13
"902",81,"60-89","High school",12,-1,-1,"High school","Not Internet user",-1,"Female",-1,"Not applicable",-1,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"NAP","ROUTINE","$12500 TO 14999",12,12,"WIDOWED","NAP","CLINTON","NAP","NAP",3,"NAP","NAP","VOTED","RETIRED","ARIES",13750,-2,NA,NA,NA,NA,NA,NA,NA,NA,34.3636363636364,NA,13.2845659163987
